;ano;kilos;dollar;pais_pt;cod_pais;continente;volume_consumido(litros)
0;2008-01-01;0;0;Afeganistão;AFG;Asia;100000.0
1;2008-01-01;0;0;África do Sul;ZAF;Africa;322100000.0
2;2008-01-01;265742;429970;Alemanha, República Democrática;DEU;Europe;2074700000.0
3;2008-01-01;25721;71083;Angola;AGO;Africa;116000000.0
4;2008-01-01;0;0;Anguilla;AIA;;0.0
5;2008-01-01;0;0;Antígua e Barbuda;ATG;America;800000.0
6;2008-01-01;17938;22908;Antilhas Holandesas;ANT;America;2000000.0
7;2008-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
8;2008-01-01;0;0;Argentina;ARG;America;1067700000.0
9;2008-01-01;0;0;Aruba;ABW;;0.0
10;2008-01-01;218726;99280;Austrália;AUS;Oceania;504300000.0
11;2008-01-01;0;0;Áustria;AUT;Europe;240000000.0
12;2008-01-01;0;0;Bahamas;BHS;America;3400000.0
13;2008-01-01;0;0;Bangladesh;BGD;Asia;200000.0
14;2008-01-01;0;0;Barbados;BRB;America;2500000.0
15;2008-01-01;0;0;Barein;BHR;Asia;1000000.0
16;2008-01-01;3523;12969;Bélgica;BEL;Europe;299000000.0
17;2008-01-01;0;0;Belice;BLZ;America;400000.0
18;2008-01-01;10350;17423;Benin;BEN;Africa;3300000.0
19;2008-01-01;0;0;Bermudas;BMU;America;2800000.0
20;2008-01-01;3979;3990;Bolívia;BOL;America;8600000.0
21;2008-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;12200000.0
22;2008-01-01;0;0;Brasil;BRA;America;326500000.0
23;2008-01-01;0;0;Bulgária;BGR;Europe;80800000.0
24;2008-01-01;0;0;Cabo Verde;CPV;Africa;5000000.0
25;2008-01-01;0;0;Camarões;CMR;Africa;7800000.0
26;2008-01-01;20949;80476;Canadá;CAN;America;425300000.0
27;2008-01-01;0;0;Catar;QAT;;0.0
28;2008-01-01;0;0;Cayman, Ilhas;CYM;;0.0
29;2008-01-01;0;0;Chile;CHL;America;233900000.0
30;2008-01-01;8689;25926;China;CHN;Asia;1404600000.0
31;2008-01-01;0;0;Chipre;CYP;Europe;14700000.0
32;2008-01-01;1233;4699;Cingapura;SGP;Asia;11100000.0
33;2008-01-01;1233;4699;Cingapura;SGP;Asia;11100000.0
34;2008-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
35;2008-01-01;0;0;Colômbia;COL;America;12100000.0
36;2008-01-01;0;0;Comores;COM;Africa;100000.0
37;2008-01-01;0;0;Congo;COG;Africa;5200000.0
38;2008-01-01;3520;14366;Coreia, Republica Sul;KOR;Asia;27600000.0
39;2008-01-01;0;0;Costa do Marfim;CIV;Africa;22700000.0
40;2008-01-01;55;200;Costa Rica;CRI;America;7800000.0
41;2008-01-01;0;0;Croácia;HRV;Europe;144100000.0
42;2008-01-01;0;0;Cuba;CUB;America;16000000.0
43;2008-01-01;0;0;Curaçao;CUW;;0.0
44;2008-01-01;518;15905;Dinamarca;DNK;Europe;163600000.0
45;2008-01-01;0;0;Dominica;DMA;America;300000.0
46;2008-01-01;0;0;El Salvador;SLV;America;1900000.0
47;2008-01-01;2437;12298;Emirados Arabes Unidos;ARE;;0.0
48;2008-01-01;0;0;Equador;ECU;America;6200000.0
49;2008-01-01;585;16063;Eslovaca, Republica;SVK;Europe;70000000.0
50;2008-01-01;2942;6834;Espanha;ESP;Europe;954200000.0
51;2008-01-01;443895;804607;Estados Unidos;USA;America;2770000000.0
52;2008-01-01;4114;9730;Estônia;EST;Europe;14600000.0
53;2008-01-01;0;0;Filipinas;PHL;Asia;9900000.0
54;2008-01-01;0;0;Finlândia;FIN;Europe;57200000.0
55;2008-01-01;11078;27500;França;FRA;Europe;3080000000.0
56;2008-01-01;18168;25642;Gana;GHA;Africa;14600000.0
57;2008-01-01;0;0;Gibraltar;GIB;;0.0
58;2008-01-01;0;0;Granada;GRD;America;2700000.0
59;2008-01-01;0;0;Grécia;GRC;Europe;320000000.0
60;2008-01-01;0;0;Guatemala;GTM;;0.0
61;2008-01-01;0;0;Guiana;GUY;America;0.0
62;2008-01-01;0;0;Guiana Francesa;GUF;America;0.0
63;2008-01-01;0;0;Guine Bissau;GNB;Africa;4200000.0
64;2008-01-01;548;1417;Guine Equatorial;GNQ;;0.0
65;2008-01-01;20;20;Haiti;HTI;America;500000.0
66;2008-01-01;162;580;Honduras;HND;America;2100000.0
67;2008-01-01;2430;13460;Hong Kong;HKG;Asia;22200000.0
68;2008-01-01;0;0;Hungria;HUN;Europe;302900000.0
69;2008-01-01;0;0;Ilha de Man;IMN;;0.0
70;2008-01-01;0;0;Ilhas Virgens;VIR;;0.0
71;2008-01-01;0;0;India;IND;Asia;13100000.0
72;2008-01-01;0;0;Indonésia;IDN;Asia;0.0
73;2008-01-01;0;0;Irã;IRN;Asia;100000.0
74;2008-01-01;0;0;Iraque;IRQ;Asia;200000.0
75;2008-01-01;0;0;Irlanda;IRL;Europe;75400000.0
76;2008-01-01;0;0;Itália;ITA;Europe;2616600000.0
77;2008-01-01;0;0;Jamaica;JAM;America;2000000.0
78;2008-01-01;232293;178333;Japão;JPN;Asia;237400000.0
79;2008-01-01;0;0;Jordânia;JOR;Asia;100000.0
80;2008-01-01;0;0;Letônia;LVA;Europe;9300000.0
81;2008-01-01;0;0;Líbano;LBN;Asia;8000000.0
82;2008-01-01;0;0;Libéria;LBR;Africa;100000.0
83;2008-01-01;13606;42341;Luxemburgo;LUX;Europe;26600000.0
84;2008-01-01;0;0;Macau;MAC;Asia;3100000.0
85;2008-01-01;0;0;Malásia;MYS;Asia;4100000.0
86;2008-01-01;0;0;Malavi;MWI;Africa;200000.0
87;2008-01-01;0;0;Malta;MLT;Europe;6600000.0
88;2008-01-01;0;0;Marshall, Ilhas;MHL;;0.0
89;2008-01-01;0;0;Martinica;MTQ;America;0.0
90;2008-01-01;0;0;Mauritânia;MRT;Africa;100000.0
91;2008-01-01;0;0;México;MEX;America;54800000.0
92;2008-01-01;0;0;Moçambique;MOZ;Africa;1700000.0
93;2008-01-01;0;0;Montenegro;MNE;Europe;12200000.0
94;2008-01-01;340;722;Namíbia;NAM;Africa;5500000.0
95;2008-01-01;0;0;Nicarágua;NIC;America;800000.0
96;2008-01-01;7560;10920;Nigéria;NGA;Africa;25800000.0
97;2008-01-01;0;0;Noruega;NOR;Europe;67400000.0
98;2008-01-01;0;0;Nova Caledônia;NCL;Oceania;6700000.0
99;2008-01-01;0;0;Nova Zelândia;NZL;Oceania;87400000.0
100;2008-01-01;0;0;Omã;OMN;;0.0
101;2008-01-01;340412;783635;Países Baixos;NLD;Europe;356800000.0
102;2008-01-01;0;0;Palau;PLW;;0.0
103;2008-01-01;1161;1882;Panamá;PAN;America;3500000.0
104;2008-01-01;2191901;1374088;Paraguai;PRY;America;56400000.0
105;2008-01-01;0;0;Peru;PER;America;72200000.0
106;2008-01-01;0;0;Pitcairn;PCN;;0.0
107;2008-01-01;20290;58353;Polônia;POL;Europe;90500000.0
108;2008-01-01;0;0;Porto Rico;PRI;;0.0
109;2008-01-01;49090;48942;Portugal;PRT;Europe;456800000.0
110;2008-01-01;0;0;Quênia;KEN;Africa;3000000.0
111;2008-01-01;100097;155076;Reino Unido;GBR;Europe;1348300000.0
112;2008-01-01;0;0;República Dominicana;DOM;America;7800000.0
113;2008-01-01;6207658;2352768;Rússia;RUS;Europe;1289200000.0
114;2008-01-01;0;0;São Cristóvão e Névis;KNA;America;300000.0
115;2008-01-01;0;0;São Tomé e Príncipe;STP;Africa;2700000.0
116;2008-01-01;0;0;São Vicente e Granadinas;VCT;America;300000.0
117;2008-01-01;0;0;Senegal;SEN;Africa;8300000.0
118;2008-01-01;0;0;Serra Leoa;SLE;Africa;200000.0
119;2008-01-01;0;0;Singapura;SGP;Asia;11100000.0
120;2008-01-01;0;0;Singapura;SGP;Asia;11100000.0
121;2008-01-01;0;0;Suazilândia;SWZ;Africa;100000.0
122;2008-01-01;26984;84564;Suécia;SWE;Europe;200800000.0
123;2008-01-01;54384;216317;Suíça;CHE;Europe;291100000.0
124;2008-01-01;900;1625;Suriname;SUR;America;400000.0
125;2008-01-01;0;0;Tailândia;THA;Asia;6100000.0
126;2008-01-01;10030;18679;Taiwan (Formosa);TWN;Asia;16100000.0
127;2008-01-01;0;0;Tanzânia;TZA;Africa;3700000.0
128;2008-01-01;17135;64709;Tcheca, República;CZE;Europe;197400000.0
129;2008-01-01;5160;7800;Togo;TGO;Africa;9400000.0
130;2008-01-01;0;0;Toquelau;TKL;;0.0
131;2008-01-01;0;0;Trinidade Tobago;TTO;America;1000000.0
132;2008-01-01;0;0;Tunísia;TUN;Africa;19100000.0
133;2008-01-01;0;0;Turquia;TUR;Asia;36600000.0
134;2008-01-01;0;0;Tuvalu;TUV;Oceania;0.0
135;2008-01-01;0;0;Uruguai;URY;America;79000000.0
136;2008-01-01;0;0;Vanuatu;VUT;Oceania;200000.0
137;2008-01-01;0;0;Venezuela;VEN;America;25300000.0
138;2008-01-01;0;0;Vietnã;VNM;Asia;7800000.0
139;2009-01-01;0;0;Afeganistão;AFG;Asia;300000.0
140;2009-01-01;0;0;África do Sul;ZAF;Africa;305000000.0
141;2009-01-01;225086;393482;Alemanha, República Democrática;DEU;Europe;2022400000.0
142;2009-01-01;54786;84235;Angola;AGO;Africa;79800000.0
143;2009-01-01;0;0;Anguilla;AIA;;0.0
144;2009-01-01;0;0;Antígua e Barbuda;ATG;America;700000.0
145;2009-01-01;8235;10651;Antilhas Holandesas;ANT;America;3000000.0
146;2009-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
147;2009-01-01;162;4523;Argentina;ARG;America;1034200000.0
148;2009-01-01;0;0;Aruba;ABW;;0.0
149;2009-01-01;1014;9195;Austrália;AUS;Oceania;512200000.0
150;2009-01-01;0;0;Áustria;AUT;Europe;240000000.0
151;2009-01-01;0;0;Bahamas;BHS;America;3000000.0
152;2009-01-01;0;0;Bangladesh;BGD;Asia;100000.0
153;2009-01-01;0;0;Barbados;BRB;America;2100000.0
154;2009-01-01;0;0;Barein;BHR;Asia;2600000.0
155;2009-01-01;125962;58764;Bélgica;BEL;Europe;285000000.0
156;2009-01-01;0;0;Belice;BLZ;America;300000.0
157;2009-01-01;0;0;Benin;BEN;Africa;3000000.0
158;2009-01-01;0;0;Bermudas;BMU;America;2100000.0
159;2009-01-01;40463;20729;Bolívia;BOL;America;7800000.0
160;2009-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;11800000.0
161;2009-01-01;0;0;Brasil;BRA;America;350800000.0
162;2009-01-01;0;0;Bulgária;BGR;Europe;87800000.0
163;2009-01-01;0;0;Cabo Verde;CPV;Africa;4300000.0
164;2009-01-01;0;0;Camarões;CMR;Africa;7700000.0
165;2009-01-01;15664;73445;Canadá;CAN;America;441400000.0
166;2009-01-01;0;0;Catar;QAT;;0.0
167;2009-01-01;0;0;Cayman, Ilhas;CYM;;0.0
168;2009-01-01;1475;4297;Chile;CHL;America;311800000.0
169;2009-01-01;1553416;482400;China;CHN;Asia;1451400000.0
170;2009-01-01;0;0;Chipre;CYP;Europe;15900000.0
171;2009-01-01;2419;6110;Cingapura;SGP;Asia;9900000.0
172;2009-01-01;2419;6110;Cingapura;SGP;Asia;9900000.0
173;2009-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
174;2009-01-01;0;0;Colômbia;COL;America;14400000.0
175;2009-01-01;0;0;Comores;COM;Africa;100000.0
176;2009-01-01;0;0;Congo;COG;Africa;4400000.0
177;2009-01-01;0;0;Coreia, Republica Sul;KOR;Asia;22000000.0
178;2009-01-01;0;0;Costa do Marfim;CIV;Africa;27700000.0
179;2009-01-01;0;0;Costa Rica;CRI;America;4500000.0
180;2009-01-01;0;0;Croácia;HRV;Europe;144700000.0
181;2009-01-01;0;0;Cuba;CUB;America;15900000.0
182;2009-01-01;0;0;Curaçao;CUW;;0.0
183;2009-01-01;1980;21780;Dinamarca;DNK;Europe;165400000.0
184;2009-01-01;0;0;Dominica;DMA;America;300000.0
185;2009-01-01;55;100;El Salvador;SLV;America;2000000.0
186;2009-01-01;1398;4032;Emirados Arabes Unidos;ARE;;0.0
187;2009-01-01;0;0;Equador;ECU;America;5000000.0
188;2009-01-01;0;0;Eslovaca, Republica;SVK;Europe;68700000.0
189;2009-01-01;2181;4050;Espanha;ESP;Europe;1041500000.0
190;2009-01-01;372319;660066;Estados Unidos;USA;America;2725000000.0
191;2009-01-01;5438;10802;Estônia;EST;Europe;14200000.0
192;2009-01-01;0;0;Filipinas;PHL;Asia;9700000.0
193;2009-01-01;0;0;Finlândia;FIN;Europe;59700000.0
194;2009-01-01;0;0;França;FRA;Europe;3021400000.0
195;2009-01-01;0;0;Gana;GHA;Africa;8900000.0
196;2009-01-01;0;0;Gibraltar;GIB;;0.0
197;2009-01-01;0;0;Granada;GRD;America;3200000.0
198;2009-01-01;0;0;Grécia;GRC;Europe;302900000.0
199;2009-01-01;20;20;Guatemala;GTM;;0.0
200;2009-01-01;0;0;Guiana;GUY;America;0.0
201;2009-01-01;0;0;Guiana Francesa;GUF;America;0.0
202;2009-01-01;0;0;Guine Bissau;GNB;Africa;4100000.0
203;2009-01-01;169;272;Guine Equatorial;GNQ;;0.0
204;2009-01-01;4500;5863;Haiti;HTI;America;700000.0
205;2009-01-01;14;30;Honduras;HND;America;1600000.0
206;2009-01-01;50319;27188;Hong Kong;HKG;Asia;25000000.0
207;2009-01-01;0;0;Hungria;HUN;Europe;261100000.0
208;2009-01-01;0;0;Ilha de Man;IMN;;0.0
209;2009-01-01;0;0;Ilhas Virgens;VIR;;0.0
210;2009-01-01;0;0;India;IND;Asia;13900000.0
211;2009-01-01;0;0;Indonésia;IDN;Asia;0.0
212;2009-01-01;0;0;Irã;IRN;Asia;0.0
213;2009-01-01;0;0;Iraque;IRQ;Asia;200000.0
214;2009-01-01;0;0;Irlanda;IRL;Europe;67700000.0
215;2009-01-01;1817;5251;Itália;ITA;Europe;2300000000.0
216;2009-01-01;0;0;Jamaica;JAM;America;2100000.0
217;2009-01-01;217974;283436;Japão;JPN;Asia;253300000.0
218;2009-01-01;0;0;Jordânia;JOR;Asia;100000.0
219;2009-01-01;0;0;Letônia;LVA;Europe;8200000.0
220;2009-01-01;0;0;Líbano;LBN;Asia;6300000.0
221;2009-01-01;0;0;Libéria;LBR;Africa;100000.0
222;2009-01-01;7845;42124;Luxemburgo;LUX;Europe;25800000.0
223;2009-01-01;0;0;Macau;MAC;Asia;4300000.0
224;2009-01-01;0;0;Malásia;MYS;Asia;3700000.0
225;2009-01-01;0;0;Malavi;MWI;Africa;400000.0
226;2009-01-01;0;0;Malta;MLT;Europe;7300000.0
227;2009-01-01;0;0;Marshall, Ilhas;MHL;;0.0
228;2009-01-01;0;0;Martinica;MTQ;America;0.0
229;2009-01-01;0;0;Mauritânia;MRT;Africa;0.0
230;2009-01-01;0;0;México;MEX;America;57400000.0
231;2009-01-01;0;0;Moçambique;MOZ;Africa;2100000.0
232;2009-01-01;0;0;Montenegro;MNE;Europe;13400000.0
233;2009-01-01;0;0;Namíbia;NAM;Africa;6900000.0
234;2009-01-01;24;24;Nicarágua;NIC;America;800000.0
235;2009-01-01;41;115;Nigéria;NGA;Africa;13000000.0
236;2009-01-01;0;0;Noruega;NOR;Europe;69800000.0
237;2009-01-01;0;0;Nova Caledônia;NCL;Oceania;6600000.0
238;2009-01-01;0;0;Nova Zelândia;NZL;Oceania;92700000.0
239;2009-01-01;0;0;Omã;OMN;;0.0
240;2009-01-01;171654;136991;Países Baixos;NLD;Europe;356800000.0
241;2009-01-01;0;0;Palau;PLW;;0.0
242;2009-01-01;24;30;Panamá;PAN;America;3500000.0
243;2009-01-01;486927;392087;Paraguai;PRY;America;41700000.0
244;2009-01-01;0;0;Peru;PER;America;58600000.0
245;2009-01-01;0;0;Pitcairn;PCN;;0.0
246;2009-01-01;6982;35797;Polônia;POL;Europe;82300000.0
247;2009-01-01;0;0;Porto Rico;PRI;;0.0
248;2009-01-01;141000;168923;Portugal;PRT;Europe;451400000.0
249;2009-01-01;0;0;Quênia;KEN;Africa;3100000.0
250;2009-01-01;30092;68788;Reino Unido;GBR;Europe;1268000000.0
251;2009-01-01;0;0;República Dominicana;DOM;America;7300000.0
252;2009-01-01;21912914;5732280;Rússia;RUS;Europe;1189500000.0
253;2009-01-01;0;0;São Cristóvão e Névis;KNA;America;300000.0
254;2009-01-01;0;0;São Tomé e Príncipe;STP;Africa;2500000.0
255;2009-01-01;0;0;São Vicente e Granadinas;VCT;America;400000.0
256;2009-01-01;0;0;Senegal;SEN;Africa;7700000.0
257;2009-01-01;0;0;Serra Leoa;SLE;Africa;200000.0
258;2009-01-01;0;0;Singapura;SGP;Asia;9900000.0
259;2009-01-01;0;0;Singapura;SGP;Asia;9900000.0
260;2009-01-01;0;0;Suazilândia;SWZ;Africa;200000.0
261;2009-01-01;28334;52826;Suécia;SWE;Europe;215400000.0
262;2009-01-01;27653;81319;Suíça;CHE;Europe;288500000.0
263;2009-01-01;3830;12918;Suriname;SUR;America;400000.0
264;2009-01-01;0;0;Tailândia;THA;Asia;4200000.0
265;2009-01-01;0;0;Taiwan (Formosa);TWN;Asia;13500000.0
266;2009-01-01;0;0;Tanzânia;TZA;Africa;3600000.0
267;2009-01-01;9269;43902;Tcheca, República;CZE;Europe;200600000.0
268;2009-01-01;0;0;Togo;TGO;Africa;6900000.0
269;2009-01-01;0;0;Toquelau;TKL;;0.0
270;2009-01-01;0;0;Trinidade Tobago;TTO;America;1000000.0
271;2009-01-01;0;0;Tunísia;TUN;Africa;19100000.0
272;2009-01-01;0;0;Turquia;TUR;Asia;46100000.0
273;2009-01-01;0;0;Tuvalu;TUV;Oceania;0.0
274;2009-01-01;0;0;Uruguai;URY;America;74700000.0
275;2009-01-01;0;0;Vanuatu;VUT;Oceania;500000.0
276;2009-01-01;0;0;Venezuela;VEN;America;19700000.0
277;2009-01-01;743;2143;Vietnã;VNM;Asia;8100000.0
278;2010-01-01;0;0;Afeganistão;AFG;Asia;200000.0
279;2010-01-01;0;0;África do Sul;ZAF;Africa;313300000.0
280;2010-01-01;27715;138666;Alemanha, República Democrática;DEU;Europe;2020000000.0
281;2010-01-01;33557;189891;Angola;AGO;Africa;86800000.0
282;2010-01-01;0;0;Anguilla;AIA;;0.0
283;2010-01-01;0;0;Antígua e Barbuda;ATG;America;600000.0
284;2010-01-01;9810;12808;Antilhas Holandesas;ANT;America;3200000.0
285;2010-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
286;2010-01-01;0;0;Argentina;ARG;America;975300000.0
287;2010-01-01;0;0;Aruba;ABW;;0.0
288;2010-01-01;1823;17960;Austrália;AUS;Oceania;538900000.0
289;2010-01-01;0;0;Áustria;AUT;Europe;240000000.0
290;2010-01-01;3175;12759;Bahamas;BHS;America;3000000.0
291;2010-01-01;0;0;Bangladesh;BGD;Asia;100000.0
292;2010-01-01;0;0;Barbados;BRB;America;2200000.0
293;2010-01-01;0;0;Barein;BHR;Asia;2500000.0
294;2010-01-01;42532;185411;Bélgica;BEL;Europe;276000000.0
295;2010-01-01;0;0;Belice;BLZ;America;400000.0
296;2010-01-01;0;0;Benin;BEN;Africa;5600000.0
297;2010-01-01;0;0;Bermudas;BMU;America;2100000.0
298;2010-01-01;54;282;Bolívia;BOL;America;8100000.0
299;2010-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;11600000.0
300;2010-01-01;0;0;Brasil;BRA;America;368600000.0
301;2010-01-01;0;0;Bulgária;BGR;Europe;59500000.0
302;2010-01-01;11991;49366;Cabo Verde;CPV;Africa;5000000.0
303;2010-01-01;0;0;Camarões;CMR;Africa;9100000.0
304;2010-01-01;0;0;Canadá;CAN;America;456400000.0
305;2010-01-01;0;0;Catar;QAT;;0.0
306;2010-01-01;0;0;Cayman, Ilhas;CYM;;0.0
307;2010-01-01;0;0;Chile;CHL;America;310000000.0
308;2010-01-01;795;2358;China;CHN;Asia;1518000000.0
309;2010-01-01;0;0;Chipre;CYP;Europe;15700000.0
310;2010-01-01;1533;5504;Cingapura;SGP;Asia;11700000.0
311;2010-01-01;1533;5504;Cingapura;SGP;Asia;11700000.0
312;2010-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
313;2010-01-01;0;0;Colômbia;COL;America;14200000.0
314;2010-01-01;0;0;Comores;COM;Africa;100000.0
315;2010-01-01;0;0;Congo;COG;Africa;4700000.0
316;2010-01-01;0;0;Coreia, Republica Sul;KOR;Asia;23400000.0
317;2010-01-01;0;0;Costa do Marfim;CIV;Africa;29900000.0
318;2010-01-01;0;0;Costa Rica;CRI;America;9400000.0
319;2010-01-01;0;0;Croácia;HRV;Europe;153000000.0
320;2010-01-01;0;0;Cuba;CUB;America;16000000.0
321;2010-01-01;0;0;Curaçao;CUW;;0.0
322;2010-01-01;7034;69161;Dinamarca;DNK;Europe;162900000.0
323;2010-01-01;0;0;Dominica;DMA;America;200000.0
324;2010-01-01;0;0;El Salvador;SLV;America;2100000.0
325;2010-01-01;1035;3206;Emirados Arabes Unidos;ARE;;0.0
326;2010-01-01;0;0;Equador;ECU;America;5900000.0
327;2010-01-01;0;0;Eslovaca, Republica;SVK;Europe;63300000.0
328;2010-01-01;0;0;Espanha;ESP;Europe;1035900000.0
329;2010-01-01;228968;478630;Estados Unidos;USA;America;2735000000.0
330;2010-01-01;15848;40778;Estônia;EST;Europe;15600000.0
331;2010-01-01;0;0;Filipinas;PHL;Asia;11600000.0
332;2010-01-01;0;0;Finlândia;FIN;Europe;57800000.0
333;2010-01-01;3614;18904;França;FRA;Europe;2927200000.0
334;2010-01-01;0;0;Gana;GHA;Africa;8500000.0
335;2010-01-01;0;0;Gibraltar;GIB;;0.0
336;2010-01-01;0;0;Granada;GRD;America;3200000.0
337;2010-01-01;0;0;Grécia;GRC;Europe;324800000.0
338;2010-01-01;0;0;Guatemala;GTM;;0.0
339;2010-01-01;783;3654;Guiana;GUY;America;0.0
340;2010-01-01;0;0;Guiana Francesa;GUF;America;0.0
341;2010-01-01;0;0;Guine Bissau;GNB;Africa;5300000.0
342;2010-01-01;410;1015;Guine Equatorial;GNQ;;0.0
343;2010-01-01;2700;3750;Haiti;HTI;America;700000.0
344;2010-01-01;0;0;Honduras;HND;America;1100000.0
345;2010-01-01;0;0;Hong Kong;HKG;Asia;26000000.0
346;2010-01-01;540;4103;Hungria;HUN;Europe;234500000.0
347;2010-01-01;0;0;Ilha de Man;IMN;;0.0
348;2010-01-01;0;0;Ilhas Virgens;VIR;;0.0
349;2010-01-01;0;0;India;IND;Asia;16000000.0
350;2010-01-01;0;0;Indonésia;IDN;Asia;0.0
351;2010-01-01;0;0;Irã;IRN;Asia;0.0
352;2010-01-01;0;0;Iraque;IRQ;Asia;300000.0
353;2010-01-01;3969;42795;Irlanda;IRL;Europe;63600000.0
354;2010-01-01;1458;4828;Itália;ITA;Europe;2350000000.0
355;2010-01-01;0;0;Jamaica;JAM;America;2200000.0
356;2010-01-01;112178;74628;Japão;JPN;Asia;261000000.0
357;2010-01-01;0;0;Jordânia;JOR;Asia;200000.0
358;2010-01-01;0;0;Letônia;LVA;Europe;7900000.0
359;2010-01-01;0;0;Líbano;LBN;Asia;5900000.0
360;2010-01-01;0;0;Libéria;LBR;Africa;200000.0
361;2010-01-01;7344;32549;Luxemburgo;LUX;Europe;27100000.0
362;2010-01-01;0;0;Macau;MAC;Asia;5300000.0
363;2010-01-01;0;0;Malásia;MYS;Asia;4700000.0
364;2010-01-01;0;0;Malavi;MWI;Africa;300000.0
365;2010-01-01;0;0;Malta;MLT;Europe;6500000.0
366;2010-01-01;0;0;Marshall, Ilhas;MHL;;0.0
367;2010-01-01;0;0;Martinica;MTQ;America;0.0
368;2010-01-01;0;0;Mauritânia;MRT;Africa;0.0
369;2010-01-01;0;0;México;MEX;America;61400000.0
370;2010-01-01;0;0;Moçambique;MOZ;Africa;2300000.0
371;2010-01-01;0;0;Montenegro;MNE;Europe;13400000.0
372;2010-01-01;0;0;Namíbia;NAM;Africa;6900000.0
373;2010-01-01;0;0;Nicarágua;NIC;America;900000.0
374;2010-01-01;0;0;Nigéria;NGA;Africa;21300000.0
375;2010-01-01;0;0;Noruega;NOR;Europe;72900000.0
376;2010-01-01;0;0;Nova Caledônia;NCL;Oceania;6400000.0
377;2010-01-01;0;0;Nova Zelândia;NZL;Oceania;92100000.0
378;2010-01-01;0;0;Omã;OMN;;0.0
379;2010-01-01;87368;302182;Países Baixos;NLD;Europe;350000000.0
380;2010-01-01;0;0;Palau;PLW;;0.0
381;2010-01-01;0;0;Panamá;PAN;America;3600000.0
382;2010-01-01;510989;449197;Paraguai;PRY;America;39600000.0
383;2010-01-01;0;0;Peru;PER;America;59700000.0
384;2010-01-01;0;0;Pitcairn;PCN;;0.0
385;2010-01-01;20464;95198;Polônia;POL;Europe;87300000.0
386;2010-01-01;0;0;Porto Rico;PRI;;0.0
387;2010-01-01;4577;18970;Portugal;PRT;Europe;472500000.0
388;2010-01-01;0;0;Quênia;KEN;Africa;4400000.0
389;2010-01-01;123624;295690;Reino Unido;GBR;Europe;1290000000.0
390;2010-01-01;0;0;República Dominicana;DOM;America;8600000.0
391;2010-01-01;0;0;Rússia;RUS;Europe;1074300000.0
392;2010-01-01;0;0;São Cristóvão e Névis;KNA;America;200000.0
393;2010-01-01;0;0;São Tomé e Príncipe;STP;Africa;3000000.0
394;2010-01-01;0;0;São Vicente e Granadinas;VCT;America;300000.0
395;2010-01-01;0;0;Senegal;SEN;Africa;7600000.0
396;2010-01-01;0;0;Serra Leoa;SLE;Africa;200000.0
397;2010-01-01;0;0;Singapura;SGP;Asia;11700000.0
398;2010-01-01;0;0;Singapura;SGP;Asia;11700000.0
399;2010-01-01;0;0;Suazilândia;SWZ;Africa;300000.0
400;2010-01-01;0;0;Suécia;SWE;Europe;222400000.0
401;2010-01-01;2025;21600;Suíça;CHE;Europe;293500000.0
402;2010-01-01;1836;1269;Suriname;SUR;America;400000.0
403;2010-01-01;0;0;Tailândia;THA;Asia;5800000.0
404;2010-01-01;0;0;Taiwan (Formosa);TWN;Asia;13200000.0
405;2010-01-01;0;0;Tanzânia;TZA;Africa;3900000.0
406;2010-01-01;1091;5285;Tcheca, República;CZE;Europe;200000000.0
407;2010-01-01;0;0;Togo;TGO;Africa;5100000.0
408;2010-01-01;0;0;Toquelau;TKL;;0.0
409;2010-01-01;0;0;Trinidade Tobago;TTO;America;900000.0
410;2010-01-01;0;0;Tunísia;TUN;Africa;18400000.0
411;2010-01-01;0;0;Turquia;TUR;Asia;59500000.0
412;2010-01-01;0;0;Tuvalu;TUV;Oceania;0.0
413;2010-01-01;914;2929;Uruguai;URY;America;71200000.0
414;2010-01-01;0;0;Vanuatu;VUT;Oceania;500000.0
415;2010-01-01;0;0;Venezuela;VEN;America;17800000.0
416;2010-01-01;8820;9977;Vietnã;VNM;Asia;9500000.0
417;2011-01-01;0;0;Afeganistão;AFG;Asia;100000.0
418;2011-01-01;0;0;África do Sul;ZAF;Africa;320100000.0
419;2011-01-01;36070;144150;Alemanha, República Democrática;DEU;Europe;1970700000.0
420;2011-01-01;13889;69001;Angola;AGO;Africa;90800000.0
421;2011-01-01;0;0;Anguilla;AIA;;0.0
422;2011-01-01;0;0;Antígua e Barbuda;ATG;America;600000.0
423;2011-01-01;7335;10188;Antilhas Holandesas;ANT;America;3200000.0
424;2011-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
425;2011-01-01;13253;55460;Argentina;ARG;America;980900000.0
426;2011-01-01;900;1680;Aruba;ABW;;0.0
427;2011-01-01;3632;40704;Austrália;AUS;Oceania;540600000.0
428;2011-01-01;0;0;Áustria;AUT;Europe;254200000.0
